frame,body,body_id,confidence,tracking_state,action_state,x,y,z,vx,xy,vz,width,height,length,mask,nose,neck,right_shoulder,right_elbow,right_wrist,left_shoulder,left_elbow,left_wrist,right_hip,right_knee,right_ankle,left_hip,left_knee,left_ankle,right_eye,left_eye,right_ear,left_ear
1620,0,11,98.89008,OK,MOVING,-1.21106,-0.53276,5.09119,0.65406,-0.03004,0.22654,0.51646,1.42546,0.51646,n/a sl::Mat not initialised,[-1.058111  -1.1227064  4.973135 ],[-1.1644657 -1.0279521  4.923129 ],[-1.0845726 -0.9851843  4.802725 ],[-1.0758973 -0.7904771  4.8902483],[-1.0233572 -0.6227762  4.9966373],[-1.2443585 -1.07072    5.0435343],[-1.2629769  -0.85793954  5.038598  ],[-1.221844  -0.6597624  5.0737643],[-1.1744021 -0.5057095  4.984063 ],[-1.0897729  -0.17648792  5.233098  ],[-1.0529597   0.13744771  5.4340696 ],[-1.2800332  -0.55886805  5.131039  ],[-1.3295379  -0.15283096  5.232283  ],[-1.4295942   0.20481288  5.281068  ],[-1.0590291 -1.1524546  4.9236026],[-1.0905977 -1.1698952  4.9655786],[-1.1171565 -1.1494963  4.814233 ],[-1.2066009 -1.198911   4.9331646]
1621,0,11,97.98151,OK,MOVING,-1.19019,-0.53412,5.10525,0.65393,-0.02896,0.22266,0.51720,1.42739,0.51720,n/a sl::Mat not initialised,[-1.036722  -1.1266224  4.9881673],[-1.1437284 -1.031601   4.9381013],[-1.0574253 -0.9881964  4.8194265],[-1.0514007 -0.7933892  4.9096804],[-1.0004675 -0.6272759  5.021321 ],[-1.2300317 -1.0750055  5.0567765],[-1.2495482  -0.86114055  5.053219  ],[-1.2106562 -0.6621122  5.0922904],[-1.1517025  -0.50975746  5.001611  ],[-1.0840179 -0.1704768  5.2424784],[-1.0674461   0.15339649  5.430212  ],[-1.2631693 -0.5626782  5.1443   ],[-1.3067421  -0.15618753  5.2471404 ],[-1.4088062   0.20199144  5.2884116 ],[-1.0365616 -1.1563756  4.9385085],[-1.068937  -1.1739812  4.9797654],[-1.0925752 -1.1528964  4.8280435],[-1.184305  -1.2027788  4.944938 ]
1622,0,11,100.00000,OK,MOVING,-1.16882,-0.53517,5.11772,0.65457,-0.02737,0.21711,0.51782,1.42895,0.51782,n/a sl::Mat not initialised,[-1.015146  -1.1309868  4.99995  ],[-1.1230175 -1.0358863  4.9501405],[-1.0307987 -0.9915236  4.833333 ],[-1.0273321 -0.7967967  4.9266763],[-0.9779434 -0.6325521  5.043763 ],[-1.2152364 -1.080249   5.066948 ],[-1.2376045  -0.86544466  5.065384  ],[-1.2031155 -0.6652633  5.1085424],[-1.1299689 -0.5145731  5.0173078],[-1.0763026  -0.16800046  5.251311  ],[-1.0769609   0.16312897  5.426804  ],[-1.2464869  -0.56770056  5.1558113 ],[-1.2824347  -0.16124284  5.261878  ],[-1.3840047   0.19772005  5.29757   ],[-1.0139538 -1.1606683  4.9501467],[-1.0469892 -1.1785645  4.990721 ],[-1.0680909 -1.1566287  4.838766 ],[-1.1616907 -1.2073349  4.9537296]
1623,0,11,100.00000,OK,MOVING,-1.14834,-0.53638,5.13142,0.65324,-0.02598,0.21204,0.51853,1.43073,0.51853,n/a sl::Mat not initialised,[-0.99459636 -1.1359066   5.0120773 ],[-1.1035137 -1.0410382  4.962606 ],[-1.0057482 -0.9954553  4.847776 ],[-1.0048375 -0.8008975  4.9442906],[-0.95687157 -0.638777    5.0668726 ],[-1.2012793 -1.0866215  5.0774374],[-1.2295119  -0.87128174  5.078089  ],[-1.2026368 -0.6696217  5.1252174],[-1.1105318 -0.5204107  5.0339556],[-1.0686105  -0.16783261  5.2616515 ],[-1.0838357  0.1690923  5.4254317],[-1.2315456 -0.5740497  5.168319 ],[-1.2578135  -0.16778803  5.2786613 ],[-1.3562438   0.19260943  5.310272  ],[-0.99235183 -1.1654845   4.9621377 ],[-1.0259453 -1.1837664  5.002052 ],[-1.0447265 -1.16097    4.849944 ],[-1.1399078 -1.212768   4.963034 ]
1624,0,11,100.00000,OK,MOVING,-1.12870,-0.53861,5.14559,0.64814,-0.02910,0.22155,0.51877,1.43132,0.51877,n/a sl::Mat not initialised,[-0.9755509 -1.1413206  5.0243707],[-1.0856537 -1.0470641  4.9752526],[-0.9827816 -1.0001278  4.86243  ],[-0.98416203 -0.8057899   4.962056  ],[-0.9372453 -0.6460412  5.090023 ],[-1.1885258 -1.0940002  5.088076 ],[-1.2245939 -0.8786274  5.090927 ],[-1.2069323 -0.6757158  5.1420264],[-1.0936906 -0.5271797  5.0507455],[-1.0615594  -0.16953897  5.272539  ],[-1.0888202   0.17202115  5.4253116 ],[-1.2186401 -0.5815064  5.1811366],[-1.2334809  -0.17572498  5.296257  ],[-1.3258989  0.1866908  5.325579 ],[-0.9722633 -1.1708219  4.974342 ],[-1.006309  -1.1895188  5.013651 ],[-1.0230259 -1.1660413  4.861435 ],[-1.1194887 -1.2190166  4.972811 ]
1625,0,11,100.00000,OK,MOVING,-1.10964,-0.54296,5.15914,0.63635,-0.04205,0.26352,0.51775,1.42883,0.51775,n/a sl::Mat not initialised,[-0.9583173 -1.1465214  5.0365396],[-1.0696436 -1.0533092  4.987729 ],[-0.96205646 -1.0051059   4.876908  ],[-0.96522754 -0.81094694  4.9794445 ],[-0.9189166 -0.6536668  5.112492 ],[-1.1772305 -1.1015124  5.098549 ],[-1.2211589 -0.8864167  5.103603 ],[-1.2120312 -0.6828635  5.158975 ],[-1.0791059  -0.53412646  5.066751  ],[-1.0550234  -0.17227924  5.2831955 ],[-1.0919188   0.17292047  5.426037  ],[-1.207482  -0.5890819  5.1934547],[-1.2097093  -0.18405223  5.3130693 ],[-1.2935628   0.18075395  5.34158   ],[-0.9540366 -1.1760395  4.986504 ],[-0.98844457 -1.1950935   5.0253    ],[-1.003349  -1.1713207  4.8729725],[-1.1008384 -1.2253065  4.9828954]
1626,0,11,100.00000,OK,MOVING,-1.09183,-0.54703,5.17446,0.62616,-0.04852,0.28409,0.51756,1.42847,0.51756,n/a sl::Mat not initialised,[-0.94296515 -1.1515802   5.0507207 ],[-1.0555456 -1.0598493  5.002087 ],[-0.9436857 -1.0105709  4.893096 ],[-0.9480527  -0.81635845  4.998088  ],[-0.9018558  -0.66134304  5.135631  ],[-1.1674056 -1.1091276  5.1110787],[-1.2185459  -0.89445156  5.118802  ],[-1.2166373 -0.6908728  5.179086 ],[-1.0667149 -0.5412318  5.083492 ],[-1.0493267  -0.17524838  5.2940154 ],[-1.093573    0.17309725  5.4273844 ],[-1.1979952  -0.59661543  5.2069473 ],[-1.1864865  -0.19269633  5.330574  ],[-1.2586049  0.1747154  5.360529 ],[-0.9377711 -1.1812541  5.000784 ],[-0.97244376 -1.2005638   5.0391955 ],[-0.9858408 -1.177018   4.8867245],[-1.0840797 -1.2317286  4.995556 ]
1627,0,11,100.00000,OK,MOVING,-1.07483,-0.55103,5.18785,0.61541,-0.05180,0.29306,0.51751,1.42873,0.51751,n/a sl::Mat not initialised,[-0.92876357 -1.1564572   5.062627  ],[-1.0424509 -1.0666748  5.014103 ],[-0.9268497 -1.0163982  4.9067407],[-0.9322563 -0.8219548  5.013871 ],[-0.8860775  -0.66892236  5.155443  ],[-1.1580521 -1.1169515  5.121465 ],[-1.2153493  -0.90268254  5.132436  ],[-1.218849  -0.6996344  5.198414 ],[-1.0557048 -0.5485023  5.0971446],[-1.0437963  -0.17864168  5.3015747 ],[-1.0929415   0.17222881  5.426849  ],[-1.1893972  -0.60432005  5.2177367 ],[-1.1631603  -0.20225227  5.3457346 ],[-1.2204041   0.16753566  5.3803616 ],[-0.92268264 -1.1863792   5.0128713 ],[-0.9575347 -1.2059022  5.0509915],[-0.96964735 -1.1829971   4.8983474 ],[-1.0683945 -1.2383122  5.006356 ]
1628,0,11,100.00000,OK,MOVING,-1.05863,-0.55400,5.19994,0.60412,-0.05192,0.29138,0.51769,1.42990,0.51769,n/a sl::Mat not initialised,[-0.91537064 -1.1603625   5.0729933 ],[-1.0301987 -1.0723872  5.0247664],[-0.9113085 -1.0212282  4.918857 ],[-0.91800535 -0.8260721   5.0272636 ],[-0.8720998  -0.67424303  5.1720395 ],[-1.149089  -1.1235464  5.1306763],[-1.2100878 -0.9092033  5.1454678],[-1.2155315 -0.7071758  5.2180943],[-1.0456704  -0.55452114  5.1087594 ],[-1.0378124  -0.18126523  5.307421  ],[-1.0895385   0.17156649  5.4263587 ],[-1.1813374 -0.6107612  5.226884 ],[-1.1405675  -0.21118832  5.3592744 ],[-1.1809667   0.16018271  5.4012675 ],[-0.90855277 -1.1905366   5.023428  ],[-0.9434993 -1.2102329  5.0613556],[-0.9546782 -1.1880378  4.908566 ],[-1.0536933 -1.2438437  5.0160265]
1629,0,11,97.85735,OK,MOVING,-1.04311,-0.55832,5.21001,0.58756,-0.06044,0.31763,0.51674,1.42834,0.51674,n/a sl::Mat not initialised,[-0.9030738 -1.16352    5.081747 ],[-1.0190165 -1.0768645  5.034014 ],[-0.8973988 -1.0249467  4.92925  ],[-0.9055831  -0.82860935  5.037986  ],[-0.8602834  -0.67696655  5.184907  ],[-1.140634  -1.1287823  5.1387796],[-1.2016784 -0.9135338  5.1582885],[-1.2042195  -0.71320236  5.2388763 ],[-1.0367217  -0.55917186  5.118287  ],[-1.0324097  -0.18312514  5.3118806 ],[-1.0856991   0.17106545  5.4262    ],[-1.1738781  -0.61579555  5.234455  ],[-1.1197307  -0.21913838  5.3709807 ],[-1.1422049   0.15259278  5.422656  ],[-0.8957073 -1.1939087  5.032341 ],[-0.93067795 -1.2137439   5.0701585 ],[-0.94128495 -1.1921495   4.9172716 ],[-1.0403684 -1.2483494  5.024421 ]
1630,0,11,98.53558,OK,MOVING,-1.02792,-0.56025,5.21907,0.57531,-0.05871,0.30923,0.51679,1.42935,0.51679,n/a sl::Mat not initialised,[-0.8907569 -1.1660602  5.0890975],[-1.0077753 -1.0808158  5.041876 ],[-0.88399243 -1.0282767   4.9379077 ],[-0.8945301  -0.83029395  5.0459743 ],[-0.85073173 -0.6776492   5.1940327 ],[-1.1315582 -1.1333545  5.145844 ],[-1.1883674  -0.91624594  5.170809  ],[-1.1828222 -0.7184553  5.2601857],[-1.0278635 -0.563148   5.1255336],[-1.0272166  -0.18453944  5.314133  ],[-1.081775    0.17065644  5.4246955 ],[-1.1661172 -0.6200706  5.2402105],[-1.0999535  -0.22643876  5.3801794 ],[-1.1038128   0.14423347  5.443044  ],[-0.8829384 -1.1967094  5.039881 ],[-0.9178528 -1.2166406  5.077688 ],[-0.92818505 -1.1958691   4.924694  ],[-1.0271095 -1.2523408  5.031812 ]
1631,0,11,97.36271,OK,MOVING,-1.01407,-0.56087,5.22544,0.56140,-0.05345,0.28876,0.51703,1.43082,0.51703,n/a sl::Mat not initialised,[-0.8789317 -1.1669102  5.093871 ],[-0.9970562 -1.083578   5.0471253],[-0.8717509 -1.0305005  4.943509 ],[-0.88558066 -0.83052707  5.050076  ],[-0.8442187  -0.67577624  5.1983676 ],[-1.1223612 -1.1366556  5.1507416],[-1.1707132 -0.9170031  5.1815968],[-1.1525948  -0.72279704  5.2796006 ],[-1.0197902 -0.565803   5.129362 ],[-1.0229163  -0.18499815  5.3135343 ],[-1.0787144   0.17084718  5.4214535 ],[-1.1586758 -0.6230289  5.243092 ],[-1.0824933  -0.23229015  5.3861346 ],[-1.0679053   0.13577664  5.461632  ],[-0.87073594 -1.1979173   5.0449095 ],[-0.9054786 -1.2178947  5.0828395],[-0.91590387 -1.1983747   4.92971   ],[-1.0143411 -1.2549773  5.0371766]
1632,0,11,97.32842,OK,MOVING,-1.00079,-0.56258,5.23217,0.54481,-0.05507,0.29130,0.51660,1.43068,0.51660,n/a sl::Mat not initialised,[-0.86812425 -1.1672355   5.1004896 ],[-0.98725283 -1.0862763   5.053952  ],[-0.8610553 -1.0327861  4.9501595],[-0.8790163  -0.83051705  5.0542765 ],[-0.8409601 -0.6725157  5.201702 ],[-1.1134506 -1.1397662  5.157745 ],[-1.1500427 -0.9174906  5.194217 ],[-1.1165217  -0.72792023  5.299509  ],[-1.0132707 -0.5682076  5.1332746],[-1.0201621  -0.18498814  5.3123803 ],[-1.0769291   0.17148113  5.41786   ],[-1.1522379  -0.62566364  5.2467637 ],[-1.0691069  -0.23673856  5.3910203 ],[-1.0380338   0.12775576  5.4781837 ],[-0.859599  -1.1987786  5.0519066],[-0.89409846 -1.2186679   5.0900946 ],[-0.90483534 -1.2010727   4.9367733 ],[-1.0025834 -1.257426   5.0449734]
1633,0,11,96.72233,OK,MOVING,-0.98838,-0.56400,5.23835,0.52821,-0.05436,0.28559,0.51640,1.43117,0.51640,n/a sl::Mat not initialised,[-0.8582645 -1.1669974  5.107898 ],[-0.97817814 -1.088609    5.061245  ],[-0.8516151 -1.0348649  4.956781 ],[-0.8743799 -0.830144   5.057606 ],[-0.8402288  -0.66813016  5.203249  ],[-1.1047412 -1.1423528  5.1657085],[-1.128098   -0.91779906  5.2060156 ],[-1.0787574 -0.7330462  5.3158274],[-1.0078747  -0.57010925  5.1363196 ],[-1.0180761  -0.18440557  5.309998  ],[-1.0752264   0.17268968  5.4133263 ],[-1.1464875  -0.62766653  5.250171  ],[-1.0585542  -0.23959875  5.3940687 ],[-1.0123281   0.12062562  5.491853  ],[-0.849469  -1.1992484  5.0598164],[-0.8837082 -1.218874   5.0983677],[-0.89484435 -1.2038093   4.9448223 ],[-0.99185514 -1.2594143   5.05405   ]
1634,0,11,95.06643,OK,MOVING,-0.97717,-0.56654,5.24354,0.50786,-0.05779,0.29342,0.51568,1.43041,0.51568,n/a sl::Mat not initialised,[-0.8498944 -1.1671472  5.115919 ],[-0.97044855 -1.0910077   5.069086  ],[-0.84397477 -1.0371591   4.963495  ],[-0.87198544 -0.83009815  5.0605235 ],[-0.8419965 -0.6638687  5.203834 ],[-1.0969222 -1.144856   5.1746764],[-1.1084002 -0.9184056  5.215444 ],[-1.0455594 -0.7371243  5.3261576],[-1.0041307 -0.5720068  5.138806 ],[-1.0170826 -0.1838535  5.306901 ],[-1.0740898   0.17387354  5.408301  ],[-1.142009  -0.629526   5.2535486],[-1.051954   -0.24119186  5.395581  ],[-0.99349487  0.11489522  5.5018115 ],[-0.8409425 -1.2001575  5.0683765],[-0.8749015 -1.21941    5.1073575],[-0.88659626 -1.2070628   4.953626  ],[-0.9828136 -1.2616115  5.0640697]
1635,0,11,93.57794,OK,MOVING,-0.96746,-0.56796,5.24695,0.48694,-0.05710,0.28689,0.51525,1.43035,0.51525,n/a sl::Mat not initialised,[-0.8430427 -1.166497   5.122683 ],[-0.964117  -1.0930059  5.075687 ],[-0.8381043 -1.0391787  4.968606 ],[-0.87154114 -0.8300847   5.061648  ],[-0.8459275  -0.65964735  5.2021985 ],[-1.0901296 -1.1468328  5.1827674],[-1.0929831  -0.91873163  5.220936  ],[-1.0209645  -0.73839474  5.329339  ],[-1.0018498 -0.573501   5.13947  ],[-1.0176201 -0.1833129  5.3026247],[-1.0745414   0.17478132  5.4028797 ],[-1.1387002 -0.6308985  5.2554836],[-1.0490577  -0.24154508  5.3950644 ],[-0.9814953   0.11085117  5.508091  ],[-0.8339303 -1.2002937  5.0757303],[-0.86754125 -1.2191617   5.1151953 ],[-0.87994105 -1.2097849   4.961322  ],[-0.9751723 -1.2632439  5.0731387]
1636,0,11,93.94183,OK,MOVING,-0.95746,-0.56980,5.24826,0.46580,-0.06017,0.29387,0.51420,1.42870,0.51420,n/a sl::Mat not initialised,[-0.8362821 -1.165151   5.127775 ],[-0.9577891 -1.0946388  5.080786 ],[-0.83257884 -1.0408814   4.9719396 ],[-0.87179226 -0.8303022   5.061179  ],[-0.851226  -0.6557613  5.1986394],[-1.0829993 -1.1483965  5.189633 ],[-1.081169  -0.9188426  5.2234955],[-1.0043741 -0.7371453  5.3277617],[-0.9995736  -0.57472277  5.1386003 ],[-1.0172267  -0.18298149  5.297809  ],[-1.0734805   0.17531157  5.397753  ],[-1.135089  -0.6319704  5.256233 ],[-1.0471334  -0.24134743  5.3933372 ],[-0.9732565   0.10813737  5.5113616 ],[-0.8269744 -1.1997359  5.081434 ],[-0.86015636 -1.2182542   5.1214237 ],[-0.8734224 -1.2119673  4.967472 ],[-0.9674377 -1.2644356  5.080776 ]
1637,0,11,93.76713,OK,MOVING,-0.94852,-0.57023,5.24800,0.44585,-0.05730,0.28014,0.51366,1.42828,0.51366,n/a sl::Mat not initialised,[-0.8295704 -1.1633513  5.130254 ],[-0.95153034 -1.0960099   5.0836377 ],[-0.82748586 -1.0422695   4.9728155 ],[-0.87318504 -0.8309593   5.0586925 ],[-0.8585991 -0.6527109  5.1930327],[-1.075575  -1.1497502  5.1944594],[-1.0725474 -0.9189959  5.223761 ],[-0.9948594 -0.7343058  5.323192 ],[-0.9973525  -0.57583606  5.1360455 ],[-1.016165   -0.18296278  5.292339  ],[-1.0715675   0.17540002  5.3925486 ],[-1.1312212 -0.6330127  5.2555747],[-1.046036   -0.24101496  5.3905263 ],[-0.9681571  0.1062963  5.5123672],[-0.8200748 -1.1986622  5.084489 ],[-0.8527194 -1.2169089  5.125044 ],[-0.8671201 -1.213613   4.971104 ],[-0.9596133 -1.2653118  5.0860066]
1638,0,11,94.92175,OK,MOVING,-0.93866,-0.57132,5.24743,0.42774,-0.05908,0.28302,0.51259,1.42661,0.51259,n/a sl::Mat not initialised,[-0.8218388 -1.161174   5.13285  ],[-0.94417906 -1.0968748   5.086724  ],[-0.82161534 -1.0431116   4.9737873 ],[-0.874865   -0.83191913  5.056846  ],[-0.8674885  -0.65047765  5.1882305 ],[-1.0667428 -1.1506381  5.1996603],[-1.0655468 -0.9188515  5.224361 ],[-0.9902768  -0.72985286  5.318442  ],[-0.9944615  -0.57658786  5.133811  ],[-1.0145345  -0.18237996  5.2866106 ],[-1.069623    0.17625618  5.3860917 ],[-1.1264391 -0.6337427  5.2554274],[-1.0450404  -0.24010122  5.3879843 ],[-0.965519    0.10611939  5.5119143 ],[-0.8121749 -1.1972055  5.0876684],[-0.84425175 -1.2151587   5.1288047 ],[-0.8598672 -1.2148764  4.9749494],[-0.9507515 -1.2657435  5.0915003]
1639,0,11,92.81451,OK,MOVING,-0.92923,-0.57260,5.24694,0.40958,-0.06223,0.29062,0.51137,1.42468,0.51137,n/a sl::Mat not initialised,[-0.8135387 -1.1595526  5.1362433],[-0.9361392 -1.09782    5.0906425],[-0.81529814 -1.0441636   4.975469  ],[-0.8769976 -0.8338312  5.055805 ],[-0.8781147  -0.64949244  5.183894  ],[-1.0569804 -1.1514766  5.2058163],[-1.0600486 -0.9188597  5.225322 ],[-0.99003816 -0.7244411   5.3130064 ],[-0.99102855 -0.57750523  5.1320806 ],[-1.0119575 -0.1816994  5.2806873],[-1.0675952   0.17760587  5.377547  ],[-1.1210253  -0.63450927  5.255876  ],[-1.045204   -0.23854446  5.3848996 ],[-0.9677039   0.10846591  5.508006  ],[-0.80375737 -1.1962746   5.0916276 ],[-0.8352717 -1.2139026  5.133338 ],[-0.8521257 -1.2165289  4.979633 ],[-0.9414164 -1.2664747  5.0978127]
1640,0,11,90.59599,OK,MOVING,-0.92069,-0.57544,5.24526,0.38681,-0.07402,0.32650,0.50908,1.42019,0.50907,n/a sl::Mat not initialised,[-0.80569303 -1.1589153   5.139456  ],[-0.92834425 -1.0992987   5.094324  ],[-0.8092838 -1.0460232  4.9769096],[-0.88072073 -0.83735687  5.0540915 ],[-0.8923842 -0.6502598  5.1779513],[-1.0474046 -1.152574   5.2117386],[-1.0567052  -0.91946787  5.225042  ],[-0.9947698 -0.7187498  5.304784 ],[-0.9873199  -0.57898474  5.1298513 ],[-1.0081373  -0.18152583  5.2741504 ],[-1.0645273   0.17871535  5.3672094 ],[-1.115453  -0.6355552  5.2557664],[-1.0453602  -0.23702085  5.380212  ],[-0.9718212   0.11204565  5.5000367 ],[-0.7958572 -1.1963227  5.095411 ],[-0.82684964 -1.2135528   5.1376786 ],[-0.84489655 -1.2190336   4.984181  ],[-0.9327083 -1.2678518  5.10394  ]
1641,0,11,89.32281,OK,MOVING,-0.91251,-0.58029,5.24485,0.36151,-0.09458,0.39225,0.50580,1.41348,0.50580,n/a sl::Mat not initialised,[-0.79852855 -1.159937    5.145011  ],[-0.92114514 -1.1020988   5.1002564 ],[-0.8038588 -1.0495446  4.9806237],[-0.886437   -0.84350306  5.053841  ],[-0.911032  -0.6539164  5.172007 ],[-1.0384316 -1.1546531  5.2198896],[-1.055516  -0.9216311  5.226366 ],[-1.0039595  -0.71458703  5.2969775 ],[-0.98380965 -0.58181816  5.1291656 ],[-1.0041206 -0.1824156  5.268248 ],[-1.0616064   0.17903304  5.356014  ],[-1.1101631 -0.6376089  5.257206 ],[-1.0457081 -0.236552   5.3766956],[-0.9772333   0.11513305  5.49194   ],[-0.7887044 -1.1980667  5.1015778],[-0.81922406 -1.2147834   5.1443977 ],[-0.83840406 -1.2232064   4.9911666 ],[-0.9248762 -1.2705699  5.1124883]
1642,0,11,87.44086,OK,MOVING,-0.90467,-0.58330,5.24680,0.34267,-0.10333,0.41859,0.50381,1.41022,0.50381,n/a sl::Mat not initialised,[-0.79081964 -1.1622431   5.152254  ],[-0.9134728 -1.1059365  5.1080446],[-0.797956  -1.0543184  4.9862685],[-0.89260817 -0.8519908   5.0553265 ],[-0.931893  -0.6608773  5.167008 ],[-1.0289894 -1.1575549  5.2298207],[-1.0545123  -0.92514765  5.2296095 ],[-1.0141443  -0.71266305  5.2909374 ],[-0.97936237 -0.58573574  5.130247  ],[-0.999452   -0.18422282  5.263338  ],[-1.0588281   0.17849112  5.344612  ],[-1.1039873 -0.6405718  5.2603755],[-1.045515  -0.2369827  5.374509 ],[-0.9832974   0.11770546  5.484134  ],[-0.7810861 -1.201033   5.10939  ],[-0.81111234 -1.2172406   5.1527543 ],[-0.8315436 -1.2284106  4.999858 ],[-0.91661817 -1.2743319   5.1227264 ]
1643,0,11,83.52968,OK,MOVING,-0.89675,-0.58798,5.25205,0.32433,-0.11756,0.46371,0.50142,1.40611,0.50142,n/a sl::Mat not initialised,[-0.7823555 -1.1661073  5.1625605],[-0.9050945 -1.1113007  5.119014 ],[-0.79130363 -1.0606655   4.9951634 ],[-0.89867985 -0.8632363   5.060215  ],[-0.95400584 -0.67200685  5.165002  ],[-1.0188851 -1.1619368  5.242864 ],[-1.0529138 -0.9305365  5.2368817],[-1.0235368 -0.7138784  5.289855 ],[-0.9741969  -0.59131676  5.134569  ],[-0.9934515  -0.18759465  5.2610826 ],[-1.0545607   0.17643452  5.33505   ],[-1.0971335  -0.64513034  5.266712  ],[-1.0448422  -0.23923194  5.375708  ],[-0.9894321   0.11833251  5.479633  ],[-0.7727214 -1.2054796  5.1202188],[-0.80223155 -1.2212287   5.1641097 ],[-0.823947 -1.234964  5.011596],[-0.9075591 -1.2795864  5.1359544]
1644,0,11,91.57077,OK,MOVING,-0.89041,-0.59221,5.26253,0.30818,-0.12487,0.48564,0.50010,1.40484,0.50010,n/a sl::Mat not initialised,[-0.77416384 -1.1711689   5.177262  ],[-0.896947  -1.1184258  5.1342382],[-0.7848269 -1.0687459  5.0083675],[-0.90455925 -0.8771711   5.069933  ],[-0.9757149  -0.68747896  5.1681385 ],[-1.0090672 -1.1681061  5.260108 ],[-1.0512676 -0.9380272  5.249632 ],[-1.0319018 -0.7185272  5.295841 ],[-0.9696709 -0.5988693  5.143059 ],[-0.98723507 -0.1927731   5.262117  ],[-1.049522    0.17266071  5.327879  ],[-1.0909673  -0.65164214  5.2771144 ],[-1.0451392  -0.24371469  5.3814816 ],[-0.996704    0.11634696  5.4802523 ],[-0.7645201 -1.2111385  5.135509 ],[-0.79352367 -1.2264144   5.1799083 ],[-0.8163306 -1.2429614  5.0278306],[-0.89850736 -1.2862437   5.153629  ]
1645,0,11,89.86267,OK,MOVING,-0.88426,-0.59781,5.27671,0.29275,-0.13619,0.52165,0.49863,1.40319,0.49863,n/a sl::Mat not initialised,[-0.76609266 -1.176241    5.1957307 ],[-0.8888271 -1.1260836  5.1530848],[-0.7783745 -1.0773593  5.0252147],[-0.9089737 -0.891964   5.0839705],[-0.9941345  -0.70503813  5.176414  ],[-0.9992798 -1.1748078  5.280956 ],[-1.048553  -0.9462133  5.266936 ],[-1.0373628 -0.7249617  5.307703 ],[-0.965639   -0.60715306  5.154982  ],[-0.98126024 -0.19861734  5.265783  ],[-1.0444852   0.16815686  5.3227477 ],[-1.085239  -0.6588874  5.290938 ],[-1.0456423  -0.24925733  5.391225  ],[-1.0038126   0.11286747  5.485468  ],[-0.7563429 -1.2168386  5.15465  ],[-0.7848546 -1.2315964  5.199547 ],[-0.8085591 -1.2512584  5.047977 ],[-0.88934207 -1.293072    5.1751842 ]
1646,0,11,92.45550,OK,MOVING,-0.87925,-0.60333,5.29320,0.27729,-0.14453,0.54719,0.49761,1.40263,0.49761,n/a sl::Mat not initialised,[-0.7588129 -1.1811008  5.216306 ],[-0.88143677 -1.133894    5.173898  ],[-0.7726224 -1.0861485  5.0441027],[-0.91195714 -0.90655637  5.1006303 ],[-1.0083879 -0.7228718  5.1882935],[-0.9902512 -1.1816394  5.303694 ],[-1.0460627  -0.95479697  5.2866535 ],[-1.0421343 -0.7325361  5.3228264],[-0.9628791 -0.6158248  5.1685514],[-0.9770504  -0.20500994  5.270861  ],[-1.0415335   0.16282582  5.318985  ],[-1.0808016  -0.66651505  5.3063283 ],[-1.0467193 -0.2554978  5.4029727],[-1.0106312   0.10826242  5.4932685 ],[-0.7488658 -1.2223204  5.1759496],[-0.7768977 -1.2365483  5.2213244],[-0.8013143 -1.2595001  5.0703316],[-0.8807383 -1.2998123  5.1988916]
1647,0,11,90.00584,OK,MOVING,-0.87485,-0.60686,5.31064,0.26635,-0.14182,0.53589,0.49781,1.40508,0.49781,n/a sl::Mat not initialised,[-0.7522904 -1.185156   5.2375035],[-0.87461007 -1.1412001   5.1951294 ],[-0.7674141 -1.0944997  5.0635   ],[-0.9131129 -0.9197618  5.1183176],[-1.0177554  -0.73908377  5.2022243 ],[-0.9818059 -1.1879007  5.3267593],[-1.04352    -0.96303636  5.3069096 ],[-1.0459633  -0.74031585  5.3389153 ],[-0.9609127  -0.62418985  5.1823654 ],[-0.974964   -0.21117842  5.2754765 ],[-1.0416702  0.1573664  5.314327 ],[-1.0771155 -0.6737662  5.3219624],[-1.0473524 -0.2616011  5.4151278],[-1.0157553   0.10347235  5.5017715 ],[-0.7420544 -1.2269887  5.197922 ],[-0.769657 -1.240663  5.243734],[-0.79451394 -1.2670419   5.0933776 ],[-0.8727215 -1.3057865  5.2231774]
1648,0,11,89.63615,OK,MOVING,-0.87027,-0.60999,5.32758,0.25695,-0.13763,0.51966,0.49818,1.40772,0.49818,n/a sl::Mat not initialised,[-0.7460133 -1.1879458  5.258055 ],[-0.86786926 -1.1472771   5.2156615 ],[-0.7623494 -1.1017346  5.082246 ],[-0.9123663 -0.9307466  5.1356983],[-1.0227171 -0.7525007  5.2165127],[-0.973389  -1.1928192  5.349077 ],[-1.0380453 -0.9693421  5.3272457],[-1.0431592 -0.7466056  5.356267 ],[-0.95891005 -0.6314449   5.1955185 ],[-0.9738103  -0.21662045  5.2801566 ],[-1.0434449   0.15219712  5.3105593 ],[-1.0733749 -0.6798466  5.3369064],[-1.0471137  -0.26673472  5.4269853 ],[-1.0191267   0.09939301  5.5104527 ],[-0.7354912 -1.2303561  5.219251 ],[-0.76267934 -1.243464    5.265481  ],[-0.7879016 -1.2732449  5.115826 ],[-0.8649343 -1.3103834  5.246812 ]
