frame,object,object_id,object_label,confidence,tracking_state,x,y,z,vx,xy,vz,width,height,length
7966,1,1,Person,66.69922,OK,12.33494,-0.11870,28.40963,0.66230,0.00045,0.12788,0.91258,1.74389,0.91258
7967,0,62,Person,87.35352,OK,1.60190,0.23247,15.58353,0.56420,-0.02240,1.13363,1.20977,1.73210,1.20977
7967,1,1,Person,72.16797,OK,12.33423,-0.11935,28.40780,0.57935,-0.00049,0.14963,0.94130,1.74575,0.94130
7968,0,62,Person,88.28125,OK,1.64991,0.23230,15.61728,0.62689,-0.02128,1.10095,1.25074,1.73178,1.25074
7968,1,1,Person,72.55859,OK,12.32783,-0.11988,28.40223,0.48225,-0.00062,0.13465,0.96896,1.74712,0.96896
7969,0,62,Person,86.47461,OK,1.69995,0.23212,15.65758,0.69674,-0.02118,1.11501,1.30363,1.73160,1.30363
7969,1,1,Person,71.24023,OK,12.32321,-0.12032,28.38955,0.43639,0.00001,0.09877,0.98670,1.74831,0.98670
7970,0,62,Person,87.59766,OK,1.74586,0.23194,15.70380,0.74638,-0.02160,1.14246,1.35060,1.73168,1.35060
7970,1,1,Person,64.40430,OK,12.32048,-0.12079,28.38875,0.36633,-0.00122,0.13705,0.96624,1.74916,0.96624
7971,0,62,Person,88.67188,OK,1.79255,0.23179,15.72931,0.80066,-0.02020,1.09112,1.39321,1.73132,1.39320
7971,1,1,Person,59.57031,OK,12.30911,-0.12120,28.38907,0.29101,-0.00189,0.15029,0.93903,1.74991,0.93903
7972,0,62,Person,87.10938,OK,1.83705,0.23159,15.75525,0.84211,-0.01945,1.06414,1.42389,1.73234,1.42389
7972,1,1,Person,50.00000,OK,12.29282,-0.12151,28.38956,0.23117,-0.00232,0.15528,0.90163,1.74971,0.90163
7973,0,62,Person,85.74219,OK,1.88173,0.23129,15.77270,0.88389,-0.01833,1.00861,1.45620,1.73481,1.45620
7973,1,1,Person,45.50781,OK,12.27250,-0.12170,28.38709,0.17679,-0.00208,0.13086,0.87225,1.74898,0.87225
7974,0,62,Person,84.42383,OK,1.92345,0.23075,15.79128,0.91187,-0.01730,0.97080,1.47587,1.73794,1.47587
7974,1,1,Person,66.11328,OK,12.25859,-0.12177,28.36967,0.16854,-0.00061,0.06279,0.86043,1.74844,0.86042
7975,0,62,Person,84.42383,OK,1.96008,0.22996,15.80937,0.92367,-0.01636,0.93357,1.48391,1.74103,1.48391
7975,1,1,Person,68.84766,OK,12.25416,-0.12181,28.35863,0.17905,-0.00033,0.05233,0.86301,1.74906,0.86301
7976,0,62,Person,83.15430,OK,1.99625,0.22894,15.81775,0.93863,-0.01465,0.86173,1.49364,1.74440,1.49364
7976,1,1,Person,66.69922,OK,12.25314,-0.12183,28.35493,0.18206,-0.00033,0.05321,0.86833,1.75010,0.86833
7977,0,62,Person,81.83594,OK,2.03848,0.22779,15.82934,0.97122,-0.01358,0.82210,1.47363,1.74874,1.47363
7977,1,1,Person,69.18945,OK,12.25261,-0.12185,28.35225,0.17147,-0.00030,0.05011,0.87532,1.75067,0.87532
7978,0,62,Person,83.49609,OK,2.07943,0.22659,15.83778,0.99195,-0.01207,0.76773,1.43829,1.75341,1.43829
7978,1,1,Person,62.79297,OK,12.25244,-0.12191,28.35181,0.16383,-0.00025,0.04788,0.87493,1.75156,0.87493
7979,0,62,Person,84.22852,OK,2.12375,0.22541,15.83666,1.02420,-0.00994,0.67677,1.39959,1.75798,1.39958
7979,1,1,Person,66.79688,OK,12.24669,-0.12200,28.35256,0.12087,-0.00019,0.03533,0.88349,1.75144,0.88349
7980,0,62,Person,80.61523,OK,2.16395,0.22424,15.83180,1.03714,-0.00778,0.58936,1.35455,1.76232,1.35456
7980,1,1,Person,67.04102,OK,12.23276,-0.12210,28.35230,0.08182,-0.00012,0.02391,0.89943,1.75164,0.89943
7981,0,62,Person,84.22852,OK,2.21258,0.22309,15.82525,1.08039,-0.00578,0.50014,1.30513,1.76625,1.30513
7981,1,1,Person,67.91992,OK,12.21545,-0.12216,28.34732,0.04817,-0.00008,0.01408,0.92160,1.75173,0.92160
7982,0,62,Person,87.79297,OK,2.24401,0.22203,15.81965,1.05646,-0.00376,0.41427,1.24758,1.76965,1.24758
7982,1,1,Person,72.26562,OK,12.19527,-0.12217,28.33719,0.04782,-0.00007,0.01397,0.95038,1.75170,0.95038
7983,0,62,Person,87.45117,OK,2.27340,0.22102,15.81334,1.04283,-0.00177,0.32431,1.18643,1.77269,1.18643
7983,1,1,Person,72.55859,OK,12.17833,-0.12211,28.32224,0.05953,-0.00008,0.01740,0.97429,1.75186,0.97429
7984,0,62,Person,87.45117,OK,2.29689,0.22010,15.79253,1.01296,0.00022,0.22178,1.12310,1.77549,1.12309
7984,1,1,Person,70.75195,OK,12.15687,-0.12203,28.31230,0.10724,-0.00015,0.03134,0.98677,1.75201,0.98677
7985,0,62,Person,86.08398,OK,2.32164,0.21910,15.78429,0.99254,-0.00009,0.22687,1.05524,1.77821,1.05524
7985,1,1,Person,70.41016,OK,12.14290,-0.12185,28.27352,0.13550,-0.00020,0.03960,0.98556,1.75256,0.98556
7986,0,62,Person,85.15625,OK,2.34524,0.21809,15.77851,0.96928,0.00026,0.20691,0.98854,1.78088,0.98854
7986,1,1,Person,69.18945,OK,12.13664,-0.12163,28.23111,0.17529,-0.00026,0.05123,0.96683,1.75306,0.96683
7987,0,62,Person,84.52148,OK,2.36671,0.21709,15.77198,0.94166,0.00088,0.17294,0.92524,1.78356,0.92524
7987,1,1,Person,70.65430,OK,12.12837,-0.12138,28.17627,0.25262,-0.00037,0.07383,0.94262,1.75350,0.94262
7988,0,62,Person,84.13086,OK,2.38781,0.21612,15.76294,0.91742,0.00183,0.12937,0.86499,1.78614,0.86499
7988,1,1,Person,69.53125,OK,12.11593,-0.12121,28.13989,0.28371,-0.00039,0.08292,0.91480,1.75417,0.91480
7989,0,62,Person,83.30078,OK,2.40481,0.21517,15.75233,0.88086,0.00242,0.09062,0.81478,1.78837,0.81478
7989,1,1,Person,73.87695,OK,12.10205,-0.12112,28.10879,0.31655,-0.00045,0.09251,0.90794,1.75534,0.90794
7990,0,62,Person,82.95898,OK,2.42599,0.21422,15.74378,0.86706,0.00276,0.07121,0.76831,1.79019,0.76831
7990,1,88,Person,20.81299,OK,-1.45779,-0.25131,27.95838,0.18028,0.08176,-3.65167,0.64388,1.36302,0.64388
7990,2,1,Person,74.85352,OK,12.09418,-0.12108,28.08541,-0.11193,0.00662,-0.32450,0.91239,1.75703,0.91239
7991,0,62,Person,82.51953,OK,2.44558,0.21326,15.73335,0.84367,0.00345,0.03487,0.72954,1.79178,0.72954
7991,1,88,Person,20.75195,OK,-1.45105,-0.24902,27.73701,0.17772,0.08350,-3.71289,0.61511,1.35392,0.61511
7991,2,1,Person,75.68359,OK,12.08952,-0.12107,28.08277,-0.11417,0.00587,-0.28945,0.91919,1.75906,0.91919
7992,0,62,Person,82.95898,OK,2.46474,0.21222,15.73007,0.82079,0.00298,0.05397,0.69599,1.79279,0.69599
7992,1,88,Person,20.31250,OK,-1.44944,-0.24724,27.57540,0.16735,0.08333,-3.73107,0.59210,1.34521,0.59210
7992,2,1,Person,75.00000,OK,12.08572,-0.12108,28.08071,-0.11552,0.00551,-0.27594,0.92155,1.76096,0.92155
7993,0,62,Person,82.86133,OK,2.48057,0.21124,15.72566,0.78857,0.00336,0.03213,0.66697,1.79281,0.66697
7993,1,88,Person,22.47314,OK,-1.43961,-0.24667,27.59270,0.19022,0.08074,-3.61988,0.57368,1.33744,0.57368
7993,2,1,Person,74.41406,OK,12.08663,-0.12111,28.08134,-0.08688,0.00527,-0.25934,0.92239,1.76252,0.92239
7994,0,62,Person,83.49609,OK,2.49615,0.21023,15.72337,0.76283,0.00305,0.03533,0.64111,1.79281,0.64111
7994,1,88,Person,25.75684,OK,-1.43521,-0.24641,27.53402,0.18051,0.07917,-3.58125,0.55896,1.33037,0.55896
7994,2,1,Person,72.41211,OK,12.08358,-0.12111,28.06621,-0.10101,0.00592,-0.29401,0.91714,1.76380,0.91714
7995,0,62,Person,81.44531,OK,2.51560,0.20920,15.72374,0.75338,0.00245,0.06260,0.61987,1.79245,0.61987
7995,1,88,Person,25.75684,OK,-1.43030,-0.24619,27.42163,0.18051,0.07946,-3.58125,0.54717,1.32229,0.54717
7995,2,1,Person,70.16602,OK,12.08192,-0.12118,28.06996,-0.10468,0.00462,-0.23507,0.91686,1.76496,0.91686
7996,0,62,Person,81.10352,OK,2.53709,0.20826,15.72297,0.74786,0.00298,0.03720,0.60203,1.79159,0.60203
7996,1,88,Person,25.75684,OK,-1.42510,-0.24599,27.30228,0.18051,0.07986,-3.58124,0.53774,1.31433,0.53774
7996,2,1,Person,65.57617,OK,12.07730,-0.12134,28.07643,-0.13591,0.00304,-0.16936,0.92225,1.76584,0.92225
7997,0,62,Person,80.61523,OK,2.55564,0.20738,15.72325,0.72760,0.00252,0.05271,0.58890,1.79109,0.58890
7997,1,88,Person,25.75684,OK,-1.41971,-0.24580,27.18253,0.18051,0.07914,-3.58125,0.53020,1.30648,0.53020
7997,2,1,Person,66.25977,OK,12.07707,-0.12155,28.08467,-0.11434,0.00208,-0.12149,0.91370,1.76644,0.91370
7998,0,62,Person,79.10156,OK,2.57458,0.20660,15.72431,0.71467,0.00219,0.06634,0.57980,1.79062,0.57980
7998,1,88,Person,25.75684,OK,-1.41417,-0.24561,27.06228,0.18051,0.07879,-3.58126,0.52416,1.29871,0.52417
7998,2,1,Person,62.98828,OK,12.07756,-0.12175,28.08824,-0.07697,0.00314,-0.16255,0.91120,1.76725,0.91120
7999,0,62,Person,78.07617,OK,2.59211,0.20591,15.72953,0.69648,0.00133,0.10134,0.57114,1.78989,0.57114
7999,1,88,Person,25.75684,OK,-1.40855,-0.24541,26.94251,0.18051,0.07864,-3.58127,0.51934,1.29105,0.51934
7999,2,1,Person,63.76953,OK,12.07839,-0.12201,28.09024,-0.06530,0.00266,-0.13791,0.91910,1.76791,0.91910
8000,0,62,Person,79.39453,OK,2.61067,0.20528,15.74711,0.68471,-0.00034,0.17145,0.56114,1.78827,0.56114
8000,1,88,Person,25.75684,OK,-1.40282,-0.24520,26.82233,0.18051,0.07883,-3.58126,0.51547,1.28347,0.51547
8000,2,1,Person,64.89258,OK,12.07899,-0.12227,28.09378,-0.05917,0.00243,-0.12495,0.92191,1.76871,0.92191
8001,0,62,Person,80.61523,OK,2.63068,0.20474,15.76652,0.67901,-0.00109,0.20247,0.55059,1.78663,0.55059
8001,2,1,Person,64.94141,OK,12.07640,-0.12257,28.10712,-0.05773,0.00236,-0.12191,0.90314,1.76961,0.90314
8002,0,62,Person,80.61523,OK,2.64900,0.20434,15.78235,0.66565,-0.00137,0.21216,0.54131,1.78408,0.54132
8002,2,1,Person,66.79688,OK,12.07207,-0.12280,28.11108,-0.06326,0.00259,-0.13359,0.88620,1.77021,0.88620
8003,0,62,Person,80.61523,OK,2.66770,0.20401,15.79406,0.65753,-0.00148,0.21089,0.53901,1.78214,0.53901
8003,2,1,Person,70.01953,OK,12.06334,-0.12299,28.11226,-0.07299,0.00301,-0.15415,0.88207,1.77113,0.88206
8004,0,62,Person,79.88281,OK,2.68492,0.20376,15.80349,0.64392,-0.00156,0.21015,0.53864,1.77983,0.53864
8004,2,1,Person,69.67773,OK,12.05510,-0.12312,28.11221,-0.07700,0.00317,-0.16261,0.88136,1.77158,0.88136
8005,0,62,Person,79.88281,OK,2.70366,0.20350,15.82898,0.63714,-0.00319,0.29058,0.54434,1.77763,0.54433
8005,2,1,Person,68.70117,OK,12.04716,-0.12324,28.10561,-0.08462,0.00346,-0.17870,0.87465,1.77098,0.87465
8006,0,62,Person,79.73633,OK,2.72335,0.20324,15.85942,0.63301,-0.00448,0.34519,0.54995,1.77550,0.54995
8006,2,1,Person,63.42773,OK,12.01991,-0.12339,28.09750,-0.11402,0.00467,-0.24079,0.84167,1.77068,0.84167
8007,0,62,Person,80.37109,OK,2.74735,0.20289,15.90136,0.64353,-0.00627,0.43129,0.55340,1.77476,0.55340
8007,2,1,Person,60.10742,OK,11.99461,-0.12347,28.08017,-0.12923,0.00530,-0.27291,0.78335,1.76964,0.78335
8008,0,62,Person,82.17773,OK,2.76955,0.20252,15.93086,0.64115,-0.00660,0.44805,0.55055,1.77468,0.55055
8008,2,1,Person,58.78906,OK,11.96528,-0.12357,28.06492,-0.30293,0.00205,-0.16208,0.74222,1.76866,0.74221
8009,0,62,Person,83.15430,OK,2.79025,0.20204,15.96702,0.63523,-0.00800,0.50884,0.54786,1.77476,0.54786
8009,2,1,Person,57.17773,OK,11.92739,-0.12361,28.03233,-0.35861,0.00297,-0.21599,0.71044,1.76675,0.71043
8010,0,62,Person,83.83789,OK,2.81187,0.20144,16.00630,0.63555,-0.00910,0.56630,0.54395,1.77523,0.54395
8010,2,1,Person,39.79492,OK,11.87533,-0.12354,27.95371,-0.42714,0.00541,-0.34744,0.67082,1.76509,0.67082
8011,0,62,Person,82.76367,OK,2.83243,0.20068,16.04570,0.63050,-0.01011,0.61643,0.54086,1.77561,0.54086
8011,2,1,Person,34.86328,OK,11.82568,-0.12341,27.89591,-0.48851,0.00603,-0.39345,0.64391,1.76341,0.64391
8012,0,62,Person,80.32227,OK,2.85410,0.19980,16.07679,0.63307,-0.01056,0.63309,0.54191,1.77633,0.54191
8012,2,1,Person,34.32617,OK,11.79709,-0.12326,27.87079,-0.49532,0.00594,-0.38775,0.63001,1.76144,0.63001
8013,0,62,Person,78.90625,OK,2.87838,0.19879,16.10609,0.64321,-0.01098,0.65145,0.54235,1.77733,0.54235
8013,2,1,Person,40.72266,OK,11.77511,-0.12303,27.84271,-0.49453,0.00661,-0.41658,0.61747,1.76068,0.61746
8014,0,62,Person,79.73633,OK,2.90227,0.19770,16.13302,0.64748,-0.01106,0.66196,0.54324,1.77850,0.54324
8014,2,1,Person,52.63672,OK,11.76230,-0.12282,27.82894,-0.47781,0.00641,-0.40738,0.60622,1.75889,0.60622
8015,0,62,Person,80.12695,OK,2.92614,0.19653,16.16030,0.65225,-0.01144,0.67613,0.54696,1.77935,0.54696
8015,2,1,Person,65.82031,OK,11.74471,-0.12272,27.84998,-0.51953,0.00328,-0.26981,0.60911,1.75703,0.60911
8016,0,62,Person,80.37109,OK,2.94970,0.19529,16.18838,0.65505,-0.01162,0.69115,0.55255,1.78023,0.55255
8016,2,1,Person,69.58008,OK,11.72490,-0.12263,27.85940,-0.55219,0.00071,-0.16280,0.61103,1.75579,0.61103
8017,0,62,Person,82.51953,OK,2.97382,0.19395,16.22503,0.65977,-0.01243,0.73519,0.56193,1.78133,0.56193
8017,2,1,Person,69.53125,OK,11.71614,-0.12253,27.91375,-0.53800,-0.00147,-0.05804,0.61706,1.75360,0.61707
8018,0,62,Person,81.68945,OK,2.99794,0.19257,16.26035,0.66351,-0.01302,0.75998,0.58122,1.78253,0.58123
8018,2,1,Person,70.26367,OK,11.70778,-0.12240,27.98495,-0.53805,-0.00361,0.04114,0.63572,1.75161,0.63572
8019,0,62,Person,84.13086,OK,3.02156,0.19128,16.30030,0.66470,-0.01384,0.80087,0.59819,1.78328,0.59819
8019,2,1,Person,71.67969,OK,11.70112,-0.12226,28.05754,-0.53115,-0.00572,0.13853,0.66694,1.74901,0.66694
8020,0,62,Person,84.32617,OK,3.04621,0.19005,16.32750,0.67252,-0.01363,0.78827,0.62091,1.78426,0.62091
8020,2,1,Person,73.33984,OK,11.69211,-0.12215,28.13728,-0.54332,-0.00824,0.25836,0.69332,1.74615,0.69331
8021,0,62,Person,83.93555,OK,3.07680,0.18889,16.35643,0.69850,-0.01383,0.79635,0.65208,1.78515,0.65208
8021,2,1,Person,70.31250,OK,11.67842,-0.12201,28.18552,-0.55240,-0.00938,0.30286,0.71359,1.74412,0.71359
8022,0,62,Person,85.05859,OK,3.10594,0.18784,16.37633,0.71113,-0.01317,0.76918,0.68523,1.78585,0.68523
8022,2,1,Person,67.67578,OK,11.66132,-0.12186,28.23999,-0.57307,-0.01116,0.38371,0.72730,1.74259,0.72730
8023,0,62,Person,86.08398,OK,3.13000,0.18689,16.39740,0.70532,-0.01313,0.75984,0.71421,1.78613,0.71421
8023,2,1,Person,71.28906,OK,11.63678,-0.12171,28.28682,-0.60783,-0.01267,0.44145,0.74544,1.74073,0.74544
8024,0,62,Person,86.91406,OK,3.15662,0.18607,16.40869,0.71753,-0.01196,0.71077,0.73492,1.78625,0.73492
8024,2,1,Person,67.33398,OK,11.61368,-0.12149,28.32199,-0.61663,-0.01329,0.47064,0.74540,1.73904,0.74540
8025,0,62,Person,86.91406,OK,3.18557,0.18536,16.41678,0.73391,-0.01113,0.66637,0.75130,1.78639,0.75130
8025,2,1,Person,69.43359,OK,11.59120,-0.12129,28.36345,-0.62997,-0.01455,0.52078,0.74575,1.73808,0.74575
8026,0,62,Person,85.83984,OK,3.21552,0.18473,16.41801,0.74985,-0.00959,0.59888,0.76487,1.78665,0.76487
8026,2,1,Person,67.67578,OK,11.57601,-0.12103,28.39441,-0.60819,-0.01474,0.53404,0.72522,1.73733,0.72522
8027,0,62,Person,85.54688,OK,3.24443,0.18413,16.42470,0.75854,-0.00900,0.57762,0.77428,1.78708,0.77428
8027,2,1,Person,63.62305,OK,11.54468,-0.12065,28.38785,-0.64036,-0.01341,0.46813,0.69628,1.73687,0.69628
8028,0,62,Person,84.66797,OK,3.27311,0.18360,16.42881,0.76744,-0.00796,0.53320,0.77353,1.78695,0.77353
8028,2,1,Person,62.98828,OK,11.52761,-0.12031,28.40598,-0.61545,-0.01382,0.49241,0.66816,1.73658,0.66816
8029,0,62,Person,85.25391,OK,3.30323,0.18306,16.43472,0.78056,-0.00746,0.50808,0.77065,1.78682,0.77065
8029,2,1,Person,64.69727,OK,11.51357,-0.11991,28.41518,-0.59110,-0.01312,0.46888,0.64196,1.73664,0.64196
8030,0,62,Person,84.22852,OK,3.33528,0.18254,16.43948,0.79826,-0.00664,0.47417,0.76301,1.78651,0.76301
8030,2,1,Person,58.59375,OK,11.50012,-0.11954,28.43543,-0.58051,-0.01343,0.48694,0.61356,1.73623,0.61356
8031,0,62,Person,82.27539,OK,3.37046,0.18201,16.45193,0.82084,-0.00669,0.48549,0.74677,1.78546,0.74677
8031,2,1,Person,62.79297,OK,11.49501,-0.11918,28.44828,-0.52811,-0.01285,0.46605,0.59085,1.73597,0.59085
8032,0,62,Person,81.44531,OK,3.39915,0.18144,16.46971,0.81597,-0.00709,0.50003,0.71995,1.78555,0.71995
8032,2,1,Person,66.11328,OK,11.48403,-0.11887,28.46040,-0.52455,-0.01267,0.45960,0.57268,1.73541,0.57268
8033,0,62,Person,81.44531,OK,3.43108,0.18086,16.48161,0.83201,-0.00643,0.47438,0.69725,1.78514,0.69725
8033,2,1,Person,62.50000,OK,11.47234,-0.11862,28.47257,-0.51193,-0.01239,0.45344,0.55814,1.73660,0.55814
8034,0,62,Person,82.37305,OK,3.46465,0.18023,16.49921,0.84664,-0.00670,0.48969,0.67894,1.78489,0.67894
8034,2,1,Person,63.72070,OK,11.45309,-0.11834,28.46946,-0.51811,-0.01124,0.40033,0.54651,1.73860,0.54651
8035,0,62,Person,82.61719,OK,3.49730,0.17958,16.51367,0.85665,-0.00628,0.47765,0.66135,1.78446,0.66135
8035,2,1,Person,64.50195,OK,11.44091,-0.11807,28.48601,-0.50145,-0.01192,0.43505,0.53721,1.73968,0.53720
8036,0,62,Person,83.93555,OK,3.53556,0.17888,16.54187,0.88294,-0.00738,0.52955,0.64982,1.78407,0.64983
8036,2,1,Person,64.40430,OK,11.41749,-0.11775,28.48076,-0.51889,-0.01053,0.36381,0.52976,1.74066,0.52976
8037,0,62,Person,76.95312,OK,3.68718,0.17638,16.65042,0.88337,-0.00808,0.57045,0.64243,1.78327,0.64243
8037,2,1,Person,72.11914,OK,11.32241,-0.11682,28.46997,-0.49518,-0.00740,0.22389,0.55462,1.74257,0.55463
8038,0,62,Person,80.61523,OK,3.71582,0.17597,16.67209,0.87879,-0.00813,0.57771,0.63785,1.78218,0.63785
8038,2,1,Person,72.11914,OK,11.27669,-0.11657,28.46823,-0.60880,-0.00799,0.22510,0.57816,1.74397,0.57816
8039,0,62,Person,80.61523,OK,3.74851,0.17563,16.68897,0.89472,-0.00777,0.56041,0.63552,1.78142,0.63552
8039,2,1,Person,72.31445,OK,11.24333,-0.11632,28.47212,-0.63097,-0.00865,0.25597,0.60192,1.74524,0.60192
8040,0,62,Person,81.00586,OK,3.77930,0.17533,16.71366,0.89325,-0.00844,0.59264,0.63349,1.78019,0.63349
8040,2,1,Person,72.55859,OK,11.20577,-0.11603,28.47029,-0.66194,-0.00724,0.18630,0.62511,1.74618,0.62511
8041,0,62,Person,79.88281,OK,3.80726,0.17507,16.74210,0.88348,-0.00938,0.62355,0.63893,1.77881,0.63893
8041,2,1,Person,73.19336,OK,11.15339,-0.11555,28.39923,-0.70609,-0.00251,-0.03593,0.64325,1.74717,0.64325
8042,0,62,Person,81.10352,OK,3.83056,0.17485,16.77248,0.85871,-0.01018,0.65326,0.64579,1.77796,0.64579
8042,2,1,Person,72.70508,OK,11.10564,-0.11505,28.35165,-0.75268,-0.00178,-0.08018,0.65547,1.74813,0.65547
8043,0,62,Person,81.00586,OK,3.85595,0.17463,16.80191,0.85187,-0.01066,0.67225,0.64362,1.77707,0.64362
8043,2,1,Person,73.09570,OK,11.05925,-0.11448,28.29741,-0.78624,0.00004,-0.17186,0.66332,1.74947,0.66332
8044,0,62,Person,82.95898,OK,3.88280,0.17441,16.81664,0.85160,-0.00964,0.62699,0.64614,1.77590,0.64614
8044,2,1,Person,73.87695,OK,11.01089,-0.11387,28.23491,-0.82369,0.00208,-0.27536,0.67943,1.75045,0.67943
8045,0,62,Person,82.17773,OK,3.90790,0.17414,16.83263,0.84061,-0.00940,0.61681,0.64636,1.77469,0.64636
8045,2,1,Person,74.16992,OK,10.96900,-0.11323,28.17614,-0.83728,0.00384,-0.36165,0.68460,1.75159,0.68460
8046,0,62,Person,81.34766,OK,3.93472,0.17382,16.84752,0.83983,-0.00906,0.59981,0.64869,1.77361,0.64869
8046,2,1,Person,75.00000,OK,10.92475,-0.11259,28.12296,-0.86715,0.00521,-0.43016,0.68273,1.75231,0.68273
8047,0,62,Person,84.32617,OK,3.95625,0.17350,16.86115,0.81718,-0.00872,0.58242,0.65222,1.77253,0.65221
8047,2,1,Person,72.85156,OK,10.88509,-0.11203,28.07844,-0.88139,0.00614,-0.47958,0.68958,1.75325,0.68958
8048,0,62,Person,80.61523,OK,3.97941,0.17313,16.88134,0.80829,-0.00902,0.59665,0.65533,1.77161,0.65533
8048,2,1,Person,73.92578,OK,10.85856,-0.11156,28.03598,-0.85324,0.00739,-0.53208,0.71920,1.75406,0.71920
8049,0,62,Person,83.39844,OK,4.00100,0.17261,16.91727,0.79035,-0.01032,0.66034,0.65730,1.77101,0.65730
8049,2,1,Person,73.63281,OK,10.83113,-0.11126,28.02847,-0.86088,0.00622,-0.48660,0.74586,1.75449,0.74586
8050,0,62,Person,84.42383,OK,4.02404,0.17199,16.95842,0.78194,-0.01159,0.71209,0.65856,1.77073,0.65857
8050,2,1,Person,71.67969,OK,10.80458,-0.11103,28.01589,-0.85560,0.00632,-0.48607,0.76947,1.75515,0.76947
8051,0,62,Person,84.76562,OK,4.05093,0.17137,16.98979,0.78840,-0.01173,0.71725,0.65667,1.76970,0.65667
8051,2,1,Person,72.94922,OK,10.79560,-0.11089,28.00734,-0.79129,0.00649,-0.47743,0.79120,1.75545,0.79120
8052,0,62,Person,82.71484,OK,4.07605,0.17076,17.01403,0.78345,-0.01160,0.70923,0.66387,1.76902,0.66387
8052,2,1,Person,72.02148,OK,10.78438,-0.11083,28.02299,-0.77605,0.00444,-0.38093,0.80753,1.75583,0.80753
8053,0,62,Person,82.27539,OK,4.10326,0.17015,17.05249,0.78601,-0.01308,0.76223,0.67935,1.76796,0.67935
8053,2,1,Person,72.94922,OK,10.77542,-0.11085,28.03490,-0.74122,0.00382,-0.33671,0.82244,1.75609,0.82244
8054,0,62,Person,81.44531,OK,4.13796,0.16967,17.07615,0.81567,-0.01218,0.73875,0.69971,1.76650,0.69971
8054,2,1,Person,62.98828,OK,10.76289,-0.11095,28.04392,-0.73186,0.00216,-0.26456,0.82730,1.75664,0.82730
8055,0,62,Person,82.61719,OK,4.16642,0.16930,17.09456,0.81145,-0.01152,0.71694,0.72350,1.76488,0.72350
8055,2,1,Person,61.52344,OK,10.75487,-0.11108,28.04895,-0.69368,0.00143,-0.22631,0.83441,1.75782,0.83441
8056,0,62,Person,81.34766,OK,4.19739,0.16900,17.12974,0.82113,-0.01267,0.76481,0.73710,1.76264,0.73710
8056,2,1,Person,58.39844,OK,10.73919,-0.11120,28.05550,-0.69354,0.00106,-0.20550,0.83292,1.75897,0.83292
8057,0,62,Person,81.68945,OK,4.22078,0.16881,17.16026,0.80242,-0.01284,0.77189,0.73651,1.76029,0.73651
8057,2,1,Person,57.95898,OK,10.73950,-0.11137,28.07843,-0.61804,0.00023,-0.15250,0.81878,1.76020,0.81878
8058,0,62,Person,81.59180,OK,4.24595,0.16871,17.18081,0.80185,-0.01216,0.74692,0.73200,1.75785,0.73200
8058,1,1,Person,58.15430,OK,10.73517,-0.11156,28.10028,-0.59720,-0.00034,-0.12439,0.78754,1.76119,0.78754
8059,0,62,Person,81.44531,OK,4.27754,0.16872,17.19890,0.82194,-0.01185,0.72680,0.73244,1.75486,0.73244
8059,1,1,Person,63.96484,OK,10.72261,-0.11172,28.10279,-0.59187,0.00062,-0.16135,0.75258,1.76210,0.75258
8060,0,62,Person,81.25000,OK,4.30888,0.16889,17.21271,0.83166,-0.01100,0.69508,0.73349,1.75177,0.73349
8060,1,1,Person,68.99414,OK,10.71411,-0.11188,28.10439,-0.55801,0.00068,-0.15910,0.72706,1.76312,0.72706
8061,0,62,Person,80.85938,OK,4.33550,0.16919,17.23505,0.82262,-0.01123,0.70604,0.73470,1.74848,0.73470
8061,1,1,Person,68.70117,OK,10.70155,-0.11213,28.10524,-0.55385,0.00057,-0.15455,0.73380,1.76388,0.73380
8062,0,62,Person,80.02930,OK,4.35471,0.16962,17.25249,0.79553,-0.01103,0.68600,0.73734,1.74531,0.73734
8062,1,1,Person,73.48633,OK,10.69136,-0.11232,28.10535,-0.52857,0.00092,-0.16259,0.71851,1.76383,0.71851
8063,0,62,Person,77.97852,OK,4.39510,0.17041,17.28508,0.76805,-0.01025,0.65366,0.74455,1.74250,0.74455
8063,1,1,Person,70.55664,OK,10.68373,-0.11263,28.09989,-0.44444,0.00170,-0.18429,0.68939,1.76366,0.68939
8064,0,62,Person,77.58789,OK,4.41298,0.17083,17.30188,0.74720,-0.01018,0.64373,0.74589,1.73895,0.74589
8064,1,1,Person,71.04492,OK,10.68287,-0.11278,28.08130,-0.38831,0.00339,-0.24666,0.67352,1.76303,0.67352
8065,0,62,Person,79.88281,OK,4.43545,0.17118,17.33522,0.74496,-0.01141,0.69575,0.74375,1.73603,0.74375
8065,1,1,Person,72.85156,OK,10.68091,-0.11287,28.03809,-0.35053,0.00542,-0.32953,0.65289,1.76239,0.65289
8066,0,62,Person,79.49219,OK,4.46077,0.17138,17.38645,0.74542,-0.01345,0.78100,0.74060,1.73348,0.74061
8066,1,1,Person,72.31445,OK,10.67706,-0.11307,28.03220,-0.35357,0.00413,-0.26846,0.64085,1.76190,0.64085
8067,0,62,Person,80.61523,OK,4.48369,0.17153,17.43626,0.73410,-0.01450,0.83366,0.73791,1.73126,0.73791
8067,1,1,Person,73.77930,OK,10.67070,-0.11319,28.00385,-0.33611,0.00563,-0.33517,0.62561,1.76135,0.62561
8068,0,62,Person,81.10352,OK,4.50355,0.17161,17.47951,0.71682,-0.01536,0.86384,0.73584,1.72949,0.73584
