frame,object,object_id,object_label,confidence,tracking_state,x,y,z,vx,xy,vz,width,height,length
112,0,0,Person,91.45508,OK,-0.63492,0.22965,4.86448,-0.06519,-0.03165,1.44525,0.61578,1.29087,0.61578
112,1,1,Person,33.20312,OK,12.78272,-0.23637,29.80545,0.06231,0.00597,-0.26130,0.70619,1.48745,0.70619
113,0,0,Person,92.08984,OK,-0.64041,0.23518,4.92163,-0.06849,-0.03229,1.47407,0.61099,1.30482,0.61099
113,1,1,Person,27.97852,OK,12.80707,-0.23920,29.82125,0.06579,0.00631,-0.27591,0.68184,1.48107,0.68184
114,0,0,Person,91.94336,OK,-0.64512,0.24062,4.98292,-0.07068,-0.03329,1.51396,0.60823,1.31907,0.60823
114,1,1,Person,23.79150,OK,12.83676,-0.24348,29.84881,0.07667,0.00738,-0.32153,0.65664,1.47029,0.65664
115,0,0,Person,92.04102,OK,-0.64946,0.24603,5.04007,-0.07397,-0.03367,1.53000,0.60602,1.33350,0.60602
115,1,1,Person,27.36816,OK,12.87236,-0.24820,29.89952,0.35761,-0.00199,0.17083,0.64598,1.46394,0.64598
116,0,0,Person,91.99219,OK,-0.65341,0.25127,5.09769,-0.07562,-0.03397,1.54966,0.60509,1.34779,0.60509
116,1,1,Person,29.58984,OK,12.90727,-0.25354,29.99310,0.36716,-0.00512,0.32370,0.63680,1.45688,0.63680
117,0,0,Person,92.67578,OK,-0.65733,0.25614,5.15499,-0.07914,-0.03466,1.56622,0.60568,1.36142,0.60568
117,1,1,Person,24.73145,OK,12.93194,-0.25863,30.05453,0.36756,-0.00647,0.38260,0.63187,1.44940,0.63187
118,0,0,Person,92.62695,OK,-0.66156,0.26075,5.21225,-0.08446,-0.03517,1.58046,0.61040,1.37506,0.61040
118,1,1,Person,27.83203,OK,12.95243,-0.26229,30.10483,0.36789,-0.00762,0.43531,0.65630,1.44588,0.65630
119,0,0,Person,92.77344,OK,-0.66621,0.26518,5.26617,-0.09091,-0.03488,1.58019,0.61878,1.38880,0.61878
119,1,1,Person,30.90820,OK,12.96459,-0.26546,30.13368,0.35356,-0.00795,0.44926,0.65385,1.43831,0.65385
120,0,0,Person,92.77344,OK,-0.67158,0.26952,5.32010,-0.09957,-0.03541,1.58353,0.63065,1.40244,0.63065
120,1,1,Person,38.67188,OK,12.96907,-0.26769,30.15764,0.32064,-0.00861,0.46775,0.66270,1.43877,0.66270
121,0,0,Person,92.91992,OK,-0.67626,0.27390,5.37146,-0.09978,-0.03533,1.57563,0.64563,1.41600,0.64563
121,1,1,Person,33.71582,OK,12.97571,-0.27045,30.22782,0.28712,-0.01145,0.58658,0.65477,1.43340,0.65477
122,0,0,Person,92.87109,OK,-0.68016,0.27839,5.41996,-0.09764,-0.03461,1.55922,0.66270,1.42917,0.66270
122,1,1,Person,30.98145,OK,12.99224,-0.27401,30.33401,0.28402,-0.01465,0.73604,0.63520,1.42798,0.63520
123,0,0,Person,93.16406,OK,-0.68346,0.28308,5.46309,-0.09546,-0.03391,1.52639,0.67956,1.44196,0.67956
123,1,1,Person,31.66504,OK,12.99543,-0.27725,30.38763,0.23631,-0.01566,0.76894,0.63053,1.42678,0.63053
124,0,0,Person,93.31055,OK,-0.68674,0.28803,5.50232,-0.09609,-0.03283,1.48474,0.69446,1.45445,0.69446
124,1,1,Person,40.25879,OK,13.00963,-0.28086,30.42203,0.27510,-0.01536,0.76823,0.64666,1.42184,0.64666
125,0,0,Person,93.16406,OK,-0.69013,0.29321,5.53857,-0.09783,-0.03162,1.43991,0.70786,1.46642,0.70786
125,1,1,Person,38.86719,OK,13.03224,-0.28434,30.43494,0.32865,-0.01409,0.72831,0.66476,1.41647,0.66476
126,0,0,Person,93.31055,OK,-0.69398,0.29853,5.58108,-0.10169,-0.03148,1.42754,0.71944,1.47817,0.71944
126,1,1,Person,38.67188,OK,13.03414,-0.28711,30.46532,0.25964,-0.01513,0.76138,0.66847,1.41554,0.66847
127,0,0,Person,93.45703,OK,-0.70293,0.30373,5.62760,-0.13427,-0.03176,1.42648,0.72715,1.48965,0.72715
127,1,1,Person,43.21289,OK,13.03113,-0.28927,30.46714,0.22740,-0.01426,0.71160,0.66294,1.41548,0.66294
128,0,0,Person,93.60352,OK,-0.71600,0.30871,5.67759,-0.16413,-0.03215,1.43644,0.73272,1.50092,0.73273
128,1,1,Person,42.72461,OK,13.02625,-0.29094,30.43594,0.20270,-0.01150,0.57742,0.65764,1.41400,0.65764
129,0,0,Person,92.96875,OK,-0.73152,0.31335,5.73013,-0.19039,-0.03237,1.45131,0.73564,1.51149,0.73564
129,1,1,Person,49.70703,OK,13.02300,-0.29293,30.43500,0.19085,-0.01185,0.59446,0.64803,1.40901,0.64803
130,0,0,Person,93.06641,OK,-0.74745,0.31756,5.78162,-0.21104,-0.03258,1.45913,0.73857,1.52134,0.73857
130,1,1,Person,56.98242,OK,13.01725,-0.29409,30.43266,0.12719,-0.01157,0.56731,0.64535,1.41245,0.64535
131,0,0,Person,91.74805,OK,-0.76278,0.32114,5.83195,-0.22691,-0.03248,1.46172,0.73992,1.52995,0.73992
131,1,1,Person,58.39844,OK,12.99793,-0.29456,30.42327,0.06777,-0.01048,0.50703,0.64504,1.41664,0.64504
132,0,0,Person,90.38086,OK,-0.77738,0.32407,5.88323,-0.24035,-0.03266,1.46925,0.73855,1.53803,0.73855
132,1,1,Person,55.17578,OK,12.97445,-0.29498,30.41856,0.01957,-0.01045,0.49406,0.64941,1.41695,0.64941
133,0,0,Person,87.20703,OK,-0.79100,0.32657,5.93082,-0.25094,-0.03247,1.46106,0.74007,1.54625,0.74007
133,1,1,Person,57.27539,OK,12.96022,-0.29514,30.41452,0.02182,-0.00966,0.45730,0.65326,1.42157,0.65326
134,0,0,Person,91.40625,OK,-0.80525,0.32880,5.98028,-0.26547,-0.03279,1.46379,0.73612,1.55490,0.73612
134,1,1,Person,60.30273,OK,12.94972,-0.29517,30.41217,0.01420,-0.00931,0.43706,0.66378,1.42751,0.66378
135,0,0,Person,91.99219,OK,-0.81895,0.33081,6.02711,-0.27553,-0.03259,1.45478,0.73367,1.56354,0.73367
135,1,1,Person,56.29883,OK,12.94853,-0.29508,30.41269,0.05019,-0.00879,0.42196,0.67534,1.43285,0.67534
136,0,0,Person,91.94336,OK,-0.83309,0.33277,6.06779,-0.28812,-0.03191,1.42318,0.73096,1.57205,0.73096
136,1,1,Person,62.50000,OK,12.94035,-0.29470,30.39796,0.02483,-0.00669,0.31811,0.69548,1.43794,0.69549
137,0,0,Person,91.50391,OK,-0.84719,0.33475,6.10453,-0.29862,-0.03117,1.38480,0.72945,1.58047,0.72945
137,1,1,Person,58.30078,OK,12.92668,-0.29422,30.38053,-0.01104,-0.00612,0.28320,0.71101,1.44013,0.71101
138,0,0,Person,91.89453,OK,-0.86194,0.33675,6.14369,-0.31152,-0.03098,1.36518,0.72795,1.58861,0.72795
138,1,1,Person,60.49805,OK,12.91869,-0.29379,30.36961,-0.00778,-0.00575,0.26546,0.72251,1.44228,0.72250
139,0,0,Person,91.79688,OK,-0.87607,0.33887,6.18427,-0.31883,-0.03064,1.35001,0.72821,1.59609,0.72821
139,1,1,Person,63.96484,OK,12.91196,-0.29301,30.34915,-0.00378,-0.00448,0.20754,0.73248,1.44938,0.73248
140,0,0,Person,91.89453,OK,-0.88896,0.34117,6.22610,-0.32152,-0.03052,1.34044,0.72860,1.60328,0.72860
140,1,1,Person,62.69531,OK,12.89584,-0.29185,30.32403,-0.05086,-0.00381,0.16479,0.74612,1.45652,0.74612
141,0,0,Person,92.28516,OK,-0.90196,0.34359,6.26626,-0.32765,-0.03001,1.32398,0.72774,1.61045,0.72774
141,1,1,Person,64.35547,OK,12.87504,-0.29036,30.29691,0.02165,-0.00308,0.14897,0.75767,1.46399,0.75767
142,0,0,Person,92.77344,OK,-0.91373,0.34615,6.30765,-0.32707,-0.02957,1.31569,0.72597,1.61738,0.72597
142,1,1,Person,65.91797,OK,12.84666,-0.28849,30.24205,0.01829,-0.00259,0.12587,0.77139,1.47108,0.77138
143,0,0,Person,92.33398,OK,-0.92461,0.34877,6.34835,-0.32546,-0.02976,1.30457,0.72385,1.62402,0.72385
143,1,1,Person,65.38086,OK,12.81344,-0.28638,30.18772,0.02603,-0.00374,0.17914,0.78587,1.47786,0.78587
144,0,0,Person,92.04102,OK,-0.93511,0.35136,6.38972,-0.32403,-0.02955,1.29748,0.72133,1.63041,0.72133
144,1,1,Person,58.59375,OK,12.78993,-0.28403,30.11689,0.03397,-0.00488,0.23375,0.78954,1.48335,0.78953
145,0,0,Person,92.28516,OK,-0.94524,0.35383,6.43250,-0.32178,-0.02975,1.29636,0.71752,1.63624,0.71752
145,1,1,Person,61.23047,OK,12.78822,-0.28189,30.09938,0.02872,-0.00415,0.19764,0.79401,1.48842,0.79401
146,0,0,Person,91.74805,OK,-0.95532,0.35597,6.47873,-0.32046,-0.03003,1.30892,0.71151,1.64148,0.71151
146,1,1,Person,55.37109,OK,12.78741,-0.27980,30.06432,0.03512,-0.00507,0.24166,0.79419,1.49229,0.79419
147,0,0,Person,91.45508,OK,-0.96642,0.35767,6.52384,-0.32401,-0.02986,1.31113,0.70343,1.64567,0.70343
147,1,1,Person,56.59180,OK,12.78482,-0.27789,30.07186,0.02837,-0.00405,0.19519,0.79143,1.49720,0.79143
148,0,0,Person,91.89453,OK,-0.97730,0.35889,6.57307,-0.32363,-0.03039,1.33204,0.69434,1.64947,0.69434
148,1,1,Person,61.03516,OK,12.78893,-0.27558,30.05553,0.03188,-0.00456,0.21935,0.81232,1.50331,0.81232
149,0,0,Person,91.79688,OK,-0.98727,0.35975,6.62424,-0.31931,-0.03082,1.35370,0.68637,1.65366,0.68637
149,1,1,Person,64.25781,OK,12.79058,-0.27292,30.04007,0.03382,-0.00485,0.23271,0.83851,1.50987,0.83851
150,0,0,Person,91.79688,OK,-0.99734,0.36034,6.68633,-0.31773,-0.03214,1.41531,0.67859,1.65800,0.67859
150,1,1,Person,63.33008,OK,12.79684,-0.27072,30.05364,0.02231,-0.00319,0.15351,0.82210,1.51384,0.82210
151,0,0,Person,91.16211,OK,-1.00716,0.36076,6.74740,-0.31518,-0.03280,1.45662,0.67307,1.66268,0.67307
151,1,1,Person,63.23242,OK,12.81464,-0.26858,30.06318,0.02190,-0.00312,0.15068,0.80405,1.52000,0.80405
152,0,0,Person,91.65039,OK,-1.01664,0.36112,6.80281,-0.31167,-0.03366,1.47133,0.66911,1.66732,0.66911
152,1,1,Person,62.59766,OK,12.84065,-0.26652,30.07005,0.02389,-0.00345,0.16438,0.77991,1.52566,0.77991
153,0,0,Person,91.65039,OK,-1.02510,0.36146,6.85318,-0.30479,-0.03369,1.47111,0.66665,1.67170,0.66665
153,1,1,Person,62.89062,OK,12.85427,-0.26468,30.07483,0.02178,-0.00317,0.14984,0.75403,1.53034,0.75403
154,0,0,Person,91.21094,OK,-1.03244,0.36184,6.90343,-0.29493,-0.03373,1.47383,0.66362,1.67586,0.66362
154,1,1,Person,55.56641,OK,12.85328,-0.26335,30.07661,0.01615,-0.00235,0.11111,0.73033,1.53162,0.73033
155,0,0,Person,90.62500,OK,-1.03916,0.36228,6.95049,-0.28610,-0.03333,1.46397,0.65974,1.68007,0.65974
155,1,1,Person,61.76758,OK,12.85034,-0.26192,30.07071,0.02009,-0.00290,0.13825,0.72349,1.53682,0.72349
156,0,0,Person,89.79492,OK,-1.04546,0.36280,6.99481,-0.27768,-0.03299,1.44765,0.65380,1.68437,0.65380
156,1,1,Person,60.10742,OK,12.84506,-0.26073,30.07237,0.01478,-0.00214,0.10168,0.72216,1.54096,0.72216
157,0,0,Person,90.38086,OK,-1.05160,0.36341,7.03900,-0.27018,-0.03278,1.43410,0.64963,1.68851,0.64963
157,1,1,Person,60.69336,OK,12.82868,-0.25929,30.06898,0.02076,-0.00301,0.14285,0.72367,1.54744,0.72367
158,0,0,Person,89.94141,OK,-1.05782,0.36413,7.08408,-0.26422,-0.03261,1.42579,0.64456,1.69224,0.64456
158,1,1,Person,46.67969,OK,12.80934,-0.25825,30.04599,0.02933,-0.00427,0.20180,0.73959,1.54599,0.73959
159,0,0,Person,90.28320,OK,-1.06519,0.36493,7.13051,-0.26497,-0.03260,1.42361,0.64044,1.69611,0.64044
159,1,1,Person,45.60547,OK,12.78982,-0.25711,29.98654,0.04320,-0.00629,0.29725,0.77613,1.54539,0.77613
160,0,0,Person,90.62500,OK,-1.07382,0.36575,7.17849,-0.26821,-0.03224,1.42559,0.63683,1.70012,0.63683
160,1,1,Person,44.65332,OK,12.76388,-0.25613,29.93905,-0.15932,0.00600,-0.31360,0.79669,1.54206,0.79669
161,0,0,Person,91.06445,OK,-1.08481,0.36657,7.22430,-0.27942,-0.03225,1.41786,0.63451,1.70393,0.63451
161,1,1,Person,49.90234,OK,12.75398,-0.25484,29.90045,-0.12601,0.00707,-0.35499,0.82789,1.54314,0.82789
162,0,0,Person,91.01562,OK,-1.09930,0.36724,7.28210,-0.29846,-0.03329,1.46014,0.63256,1.70717,0.63256
162,1,1,Person,36.20605,OK,12.72931,-0.25415,29.86110,-0.18997,0.00743,-0.38623,0.81397,1.53669,0.81397
163,0,0,Person,90.62500,OK,-1.11363,0.36776,7.33130,-0.30697,-0.03307,1.45282,0.62972,1.70971,0.62972
163,1,1,Person,30.90820,OK,12.68893,-0.25370,29.80352,-0.26336,0.00850,-0.45365,0.80943,1.53160,0.80943
164,0,0,Person,90.13672,OK,-1.12903,0.36808,7.38622,-0.32020,-0.03351,1.47797,0.62885,1.71186,0.62885
164,1,1,Person,30.07812,OK,12.64897,-0.25346,29.74061,-0.30907,0.00972,-0.52204,0.79478,1.52499,0.79478
165,0,0,Person,90.23438,OK,-1.14431,0.36826,7.44050,-0.32927,-0.03413,1.49136,0.62890,1.71421,0.62890
165,1,1,Person,39.33105,OK,12.59598,-0.25283,29.66631,-0.39124,0.01110,-0.60144,0.80037,1.52704,0.80037
166,0,0,Person,90.13672,OK,-1.15987,0.36835,7.49459,-0.33989,-0.03432,1.50465,0.63157,1.71689,0.63157
166,1,1,Person,44.94629,OK,12.55951,-0.25174,29.60216,-0.40968,0.01230,-0.66331,0.78849,1.52898,0.78849
167,0,0,Person,90.77148,OK,-1.17485,0.36837,7.54297,-0.34657,-0.03443,1.49298,0.63352,1.71963,0.63352
167,1,1,Person,51.07422,OK,12.54026,-0.25124,29.61359,-0.42853,0.01016,-0.56143,0.76461,1.52281,0.76461
168,0,0,Person,90.82031,OK,-1.18951,0.36833,7.58746,-0.35307,-0.03414,1.47235,0.63526,1.72263,0.63526
168,1,1,Person,47.16797,OK,12.51713,-0.25084,29.62762,-0.47038,0.00856,-0.49446,0.75059,1.52207,0.75059
169,0,0,Person,90.96680,OK,-1.20495,0.36826,7.62982,-0.36333,-0.03340,1.44961,0.63687,1.72539,0.63687
169,1,1,Person,54.68750,OK,12.48720,-0.25054,29.63964,-0.52471,0.00684,-0.43566,0.73248,1.51919,0.73248
170,0,0,Person,91.06445,OK,-1.22062,0.36819,7.66765,-0.37209,-0.03275,1.41181,0.63830,1.72819,0.63830
170,1,1,Person,60.30273,OK,12.44114,-0.25038,29.64405,-0.61178,0.00566,-0.39872,0.71848,1.51482,0.71848
171,0,0,Person,91.25977,OK,-1.23511,0.36814,7.70256,-0.37496,-0.03167,1.37110,0.63916,1.73082,0.63916
171,1,1,Person,59.17969,OK,12.40501,-0.25038,29.64710,-0.64426,0.00483,-0.36701,0.70971,1.50941,0.70971
172,0,0,Person,91.21094,OK,-1.24894,0.36812,7.73834,-0.37692,-0.03105,1.34057,0.64048,1.73353,0.64048
172,1,1,Person,57.56836,OK,12.38243,-0.25044,29.64274,-0.63232,0.00496,-0.37072,0.70530,1.50659,0.70530
173,0,0,Person,91.16211,OK,-1.26125,0.36814,7.77540,-0.37345,-0.03041,1.31790,0.64263,1.73611,0.64263
173,1,1,Person,58.59375,OK,12.36286,-0.25056,29.62379,-0.61812,0.00579,-0.40500,0.70987,1.50314,0.70987
174,0,0,Person,90.96680,OK,-1.27343,0.36819,7.81495,-0.37299,-0.03011,1.30678,0.64635,1.73874,0.64635
174,1,1,Person,57.56836,OK,12.34792,-0.25068,29.60190,-0.59611,0.00634,-0.42465,0.71486,1.50049,0.71486
175,0,0,Person,91.06445,OK,-1.28442,0.36827,7.85673,-0.36696,-0.03007,1.30265,0.65018,1.74131,0.65018
175,1,1,Person,55.27344,OK,12.31175,-0.25064,29.55145,-0.63946,0.00758,-0.49595,0.72362,1.50093,0.72361
176,0,0,Person,91.25977,OK,-1.29446,0.36836,7.90460,-0.35946,-0.03069,1.32158,0.65216,1.74351,0.65216
176,1,1,Person,49.90234,OK,12.26772,-0.25064,29.49064,-0.68038,0.00868,-0.56029,0.73909,1.49795,0.73909
177,0,0,Person,91.40625,OK,-1.30445,0.36842,7.95986,-0.35472,-0.03150,1.36258,0.65174,1.74549,0.65174
177,1,1,Person,50.09766,OK,12.22078,-0.25063,29.46939,-0.74412,0.00759,-0.52418,0.74757,1.49707,0.74757
178,0,0,Person,91.40625,OK,-1.31377,0.36842,8.02012,-0.34676,-0.03235,1.41106,0.65010,1.74681,0.65010
178,1,1,Person,50.48828,OK,12.16609,-0.25047,29.43083,-0.80614,0.00817,-0.56062,0.72443,1.49483,0.72443
179,0,0,Person,91.21094,OK,-1.32525,0.36833,8.07723,-0.35200,-0.03316,1.43845,0.64706,1.74769,0.64706
179,1,1,Person,52.73438,OK,12.11354,-0.25052,29.39574,-0.85709,0.00822,-0.57544,0.69523,1.48627,0.69523
180,0,0,Person,90.42969,OK,-1.33850,0.36812,8.13197,-0.35898,-0.03361,1.45563,0.64106,1.74818,0.64106
180,1,1,Person,49.70703,OK,12.05990,-0.25032,29.34458,-0.89991,0.00905,-0.62894,0.67348,1.48564,0.67348
181,0,0,Person,89.64844,OK,-1.35131,0.36775,8.18634,-0.35954,-0.03373,1.47278,0.63410,1.74908,0.63410
181,1,1,Person,45.80078,OK,11.99852,-0.25023,29.30715,-0.97340,0.00870,-0.63388,0.64894,1.47967,0.64894
182,0,0,Person,89.45312,OK,-1.35983,0.36721,8.24258,-0.34069,-0.03406,1.49642,0.62884,1.75054,0.62884
182,1,1,Person,48.33984,OK,11.94237,-0.24975,29.25054,-1.00784,0.00985,-0.69616,0.63839,1.48123,0.63839
183,0,0,Person,89.06250,OK,-1.36702,0.36650,8.30381,-0.32696,-0.03500,1.53461,0.62444,1.75226,0.62444
183,1,1,Person,48.92578,OK,11.89107,-0.24955,29.20644,-1.03922,0.01009,-0.71691,0.64331,1.47516,0.64331
184,0,0,Person,89.30664,OK,-1.37358,0.36568,8.36011,-0.31530,-0.03515,1.54636,0.62302,1.75414,0.62302
184,1,1,Person,48.63281,OK,11.84318,-0.24932,29.18372,-1.07195,0.00960,-0.69714,0.65936,1.47395,0.65936
185,0,0,Person,89.45312,OK,-1.37959,0.36481,8.41275,-0.30331,-0.03497,1.54600,0.62320,1.75621,0.62320
185,1,1,Person,59.08203,OK,11.80798,-0.24872,29.17200,-1.06816,0.00915,-0.67188,0.67318,1.47650,0.67318
186,0,0,Person,89.35547,OK,-1.38761,0.36393,8.45910,-0.30509,-0.03466,1.52396,0.62518,1.75824,0.62519
186,1,1,Person,57.37305,OK,11.76533,-0.24726,29.12006,-1.07250,0.01082,-0.74667,0.67310,1.47932,0.67310
187,0,0,Person,89.50195,OK,-1.39613,0.36311,8.50276,-0.30327,-0.03411,1.49982,0.62944,1.76028,0.62944
187,1,1,Person,65.03906,OK,11.73129,-0.24535,29.09472,-1.06650,0.01076,-0.73189,0.68652,1.48176,0.68652
188,0,0,Person,89.50195,OK,-1.40171,0.36238,8.54327,-0.28361,-0.03322,1.46741,0.63490,1.76245,0.63490
188,1,1,Person,67.13867,OK,11.71424,-0.24292,29.06755,-1.00719,0.01125,-0.74807,0.69150,1.48372,0.69151
189,0,0,Person,90.13672,OK,-1.40602,0.36174,8.58857,-0.26736,-0.03257,1.46131,0.64470,1.76453,0.64470
189,1,1,Person,65.03906,OK,11.68435,-0.24040,29.06517,-1.02495,0.00961,-0.68859,0.70511,1.48645,0.70511
190,0,0,Person,90.67383,OK,-1.41015,0.36119,8.63250,-0.25579,-0.03226,1.44478,0.65755,1.76621,0.65755
190,1,1,Person,63.08594,OK,11.65421,-0.23781,29.05847,-1.02127,0.00911,-0.66727,0.71786,1.48915,0.71786
191,0,0,Person,90.77148,OK,-1.41433,0.36069,8.67797,-0.24608,-0.03209,1.43720,0.66983,1.76801,0.66983
191,1,1,Person,62.79297,OK,11.63544,-0.23536,29.05754,-0.98439,0.00856,-0.63138,0.73537,1.49208,0.73537
192,0,0,Person,90.28320,OK,-1.41794,0.36023,8.72234,-0.23340,-0.03168,1.42564,0.68009,1.76979,0.68009
192,1,1,Person,65.23438,OK,11.62031,-0.23274,29.04718,-0.94069,0.00884,-0.63394,0.74850,1.49645,0.74850
193,0,0,Person,89.89258,OK,-1.42134,0.35977,8.76249,-0.22253,-0.03132,1.39798,0.68743,1.77166,0.68743
193,1,1,Person,69.77539,OK,11.61223,-0.22979,29.01844,-0.86943,0.01025,-0.67687,0.75344,1.50120,0.75344
194,0,0,Person,89.35547,OK,-1.42541,0.35924,8.80460,-0.21818,-0.03103,1.38559,0.69287,1.77343,0.69287
194,1,1,Person,69.92188,OK,11.59460,-0.22640,28.95127,-0.83346,0.01269,-0.77788,0.75338,1.50592,0.75338
195,0,0,Person,85.93750,OK,-1.43512,0.35775,8.88985,-0.21042,-0.03074,1.36287,0.68939,1.77439,0.68939
195,1,1,Person,61.23047,OK,11.55336,-0.22097,28.85841,-0.79191,0.01405,-0.83388,0.74608,1.50877,0.74608
196,0,0,Person,86.27930,OK,-1.44009,0.35681,8.93738,-0.20613,-0.03098,1.37471,0.68634,1.77548,0.68634
196,1,1,Person,66.79688,OK,11.53360,-0.21817,28.80065,-0.76244,0.01558,-0.89330,0.73300,1.51281,0.73300
197,0,0,Person,84.52148,OK,-1.44904,0.35565,8.99198,-0.22466,-0.03209,1.40715,0.67111,1.77698,0.67111
197,1,1,Person,68.60352,OK,11.52518,-0.21539,28.77757,-0.71246,0.01555,-0.86884,0.72113,1.51908,0.72113
198,0,0,Person,84.22852,OK,-1.46015,0.35432,9.05019,-0.23791,-0.03282,1.44419,0.65119,1.77860,0.65119
198,1,1,Person,69.92188,OK,11.52067,-0.21281,28.77270,-0.67200,0.01459,-0.82141,0.70596,1.52444,0.70597
199,0,0,Person,85.74219,OK,-1.47434,0.35281,9.11056,-0.25863,-0.03396,1.48306,0.62984,1.78043,0.62984
199,1,1,Person,68.60352,OK,11.52270,-0.21066,28.77431,-0.60926,0.01413,-0.77603,0.69018,1.52887,0.69019
200,0,0,Person,85.83984,OK,-1.48817,0.35128,9.16678,-0.26772,-0.03433,1.49904,0.61009,1.78216,0.61009
200,1,1,Person,66.65039,OK,11.52439,-0.20864,28.77554,-0.56590,0.01341,-0.73712,0.67687,1.53377,0.67686
201,0,0,Person,84.71680,OK,-1.50084,0.34980,9.21646,-0.27263,-0.03416,1.49248,0.59553,1.78393,0.59553
201,1,1,Person,69.58008,OK,11.52168,-0.20653,28.77387,-0.55039,0.01274,-0.70529,0.66869,1.53983,0.66869
202,0,0,Person,84.86328,OK,-1.51236,0.34843,9.26141,-0.27472,-0.03357,1.47252,0.58763,1.78535,0.58763
202,1,1,Person,66.35742,OK,11.52321,-0.20432,28.75571,-0.48074,0.01357,-0.73003,0.66011,1.54542,0.66011
203,0,0,Person,86.03516,OK,-1.52153,0.34720,9.30404,-0.26833,-0.03301,1.44984,0.58075,1.78651,0.58075
203,1,1,Person,65.33203,OK,11.52034,-0.20217,28.74372,-0.47596,0.01295,-0.70278,0.65064,1.55105,0.65064
204,0,0,Person,85.40039,OK,-1.52938,0.34615,9.34565,-0.26240,-0.03236,1.42854,0.56794,1.78744,0.56794
204,1,1,Person,71.14258,OK,11.51657,-0.19996,28.72384,-0.45036,0.01310,-0.71072,0.64238,1.55642,0.64238
205,0,0,Person,87.01172,OK,-1.53548,0.34523,9.38711,-0.25093,-0.03181,1.40898,0.55474,1.78853,0.55474
205,1,1,Person,73.38867,OK,11.50702,-0.19802,28.70200,-0.45638,0.01292,-0.70793,0.63905,1.55989,0.63905
206,0,0,Person,87.10938,OK,-1.54417,0.34350,9.47710,-0.22618,-0.03178,1.39907,0.54575,1.78977,0.54575
206,1,1,Person,73.33984,OK,11.48636,-0.19501,28.64895,-0.43057,0.01367,-0.72436,0.63215,1.56384,0.63215
207,0,0,Person,88.42773,OK,-1.54568,0.34266,9.52324,-0.19857,-0.03163,1.39895,0.53966,1.79058,0.53966
207,1,1,Person,74.21875,OK,11.47639,-0.19348,28.60092,-0.40581,0.01503,-0.78331,0.62752,1.56906,0.62751
208,0,0,Person,88.91602,OK,-1.54568,0.34185,9.56411,-0.17206,-0.03106,1.37618,0.53802,1.79162,0.53802
208,1,1,Person,74.02344,OK,11.47441,-0.19191,28.54093,-0.33701,0.01700,-0.85453,0.62161,1.57361,0.62161
209,0,0,Person,88.13477,OK,-1.54491,0.34096,9.61097,-0.14555,-0.03132,1.38460,0.53945,1.79190,0.53945
209,1,1,Person,73.24219,OK,11.46451,-0.19042,28.49358,-0.35698,0.01739,-0.87193,0.62359,1.57885,0.62359
210,0,0,Person,87.54883,OK,-1.54389,0.33994,9.66041,-0.11578,-0.03122,1.39686,0.54534,1.79204,0.54534
210,1,1,Person,68.75000,OK,11.44446,-0.18901,28.45313,-0.39373,0.01733,-0.87988,0.62381,1.58381,0.62381
211,0,0,Person,86.66992,OK,-1.54158,0.33886,9.70275,-0.08355,-0.03027,1.37719,0.55274,1.79236,0.55274
211,1,1,Person,57.47070,OK,11.42557,-0.18784,28.41457,-0.39847,0.01735,-0.89317,0.61919,1.58659,0.61919
212,0,0,Person,87.35352,OK,-1.53457,0.33773,9.73954,-0.03925,-0.02921,1.34361,0.56740,1.79270,0.56740
212,1,1,Person,56.10352,OK,11.40981,-0.18713,28.39024,-0.40024,0.01684,-0.87404,0.62121,1.58660,0.62121
213,0,0,Person,87.35352,OK,-1.51896,0.33659,9.77810,0.02164,-0.02836,1.32745,0.58441,1.79344,0.58441
213,1,1,Person,55.07812,OK,11.39677,-0.18680,28.37836,-0.40182,0.01580,-0.83512,0.62641,1.58484,0.62641
214,0,0,Person,87.35352,OK,-1.50123,0.33546,9.81855,0.06011,-0.02794,1.31724,0.60605,1.79465,0.60605
214,1,1,Person,56.78711,OK,11.38236,-0.18651,28.36064,-0.40896,0.01547,-0.82227,0.63716,1.58538,0.63716
215,0,0,Person,88.62305,OK,-1.47552,0.33435,9.85565,0.12524,-0.02748,1.29371,0.63138,1.79592,0.63138
215,1,1,Person,44.36035,OK,11.37074,-0.18701,28.34317,-0.40179,0.01547,-0.80659,0.64441,1.57166,0.64441
216,0,0,Person,88.18359,OK,-1.44890,0.33327,9.89586,0.17360,-0.02719,1.28872,0.66443,1.79669,0.66443
216,1,1,Person,44.26270,OK,11.33945,-0.18747,28.29043,-0.46047,0.01653,-0.86678,0.65747,1.56776,0.65747
217,0,0,Person,89.06250,OK,-1.42582,0.33224,9.93828,0.20452,-0.02698,1.28890,0.69644,1.79764,0.69644
217,1,1,Person,48.24219,OK,11.31489,-0.18773,28.25126,-0.46690,0.01654,-0.87218,0.67770,1.56665,0.67770
218,0,0,Person,88.91602,OK,-1.40641,0.33127,9.98261,0.22649,-0.02726,1.29493,0.72685,1.79882,0.72685
218,1,1,Person,45.80078,OK,11.28935,-0.18800,28.21649,-0.48865,0.01665,-0.87510,0.69688,1.56009,0.69688
219,0,0,Person,89.06250,OK,-1.38871,0.33040,10.01745,0.24656,-0.02625,1.25949,0.75289,1.79997,0.75289
